X,Y,Z
9.351933,10.919110,-1.374479
9.764046,11.027040,-1.430272
10.069440,11.009150,-1.433618
10.570240,11.355940,-1.451689
10.604350,11.585430,-1.462397
10.826950,11.739820,-1.417629
13.664840,9.450473,-1.423523
5.509769,-10.307460,0.356228
18.079149,9.443372,-1.441007
7.287088,-9.469666,1.021174
6.762171,-9.247076,0.966900
5.846573,-10.349010,0.369906
7.001574,-9.798751,0.942762
7.580656,5.596320,-1.344357
7.349003,5.897348,-1.366393
5.797762,-10.534420,0.340847
8.324455,5.547909,-1.315068
8.588973,5.551889,-1.286660
11.876850,5.620395,-1.348104
8.280549,7.585097,-1.244957
6.545152,-10.887970,0.342945
7.014689,-11.053860,0.341857
11.188270,7.849447,-1.389968
11.582450,7.910887,-1.414587
11.827530,7.930161,-1.402125
11.725200,8.076341,-1.420045
10.694670,8.513046,-1.416871
10.665710,8.154715,-1.379887
10.489640,8.610908,-1.396441
10.025000,9.530389,-1.406289
10.123510,9.074370,-1.378286
10.328710,9.117887,-1.403952
10.311180,8.906033,-1.409932
10.545040,9.067061,-1.419441
14.987420,5.897082,-1.378299
3.323699,-9.312515,0.323813
2.934066,-9.498788,0.352132
3.480691,-9.561244,0.343705
15.119250,6.506200,-1.359734
12.782940,7.937610,-1.399726
12.990180,7.682889,-1.405079
13.295160,7.694377,-1.388699
13.830260,7.512812,-1.370272
12.776520,8.214383,-1.426186
12.890880,8.296418,-1.380388
13.184930,8.519897,-1.439424
13.440700,8.847727,-1.408769
13.265400,9.076858,-1.413189
13.445960,9.190267,-1.421492
13.625160,8.574197,-1.422916
13.287600,8.330499,-1.397443
13.940830,8.740688,-1.402827
13.834520,8.856289,-1.418992
13.948160,9.063474,-1.423478
13.693760,9.150852,-1.406768
13.856160,9.388958,-1.393658
14.391080,9.073293,-1.426304
14.526380,8.843907,-1.389843
15.057570,7.292490,-1.362651
14.806640,7.418832,-1.346604
15.084690,8.864882,-1.395253
14.971880,9.127741,-1.406458
15.379300,8.713030,-1.326728
15.531120,8.847277,-1.420232
15.868850,8.732926,-1.416965
16.033991,9.029921,-1.429165
16.947411,8.582324,-1.409150
16.878401,8.786197,-1.416508
17.271891,8.528866,-1.389989
16.299850,8.841948,-1.438888
16.534830,8.678451,-1.422890
16.731930,8.522627,-1.354236
16.831841,8.851080,-1.372139
17.874870,8.589695,-1.397497
17.984381,8.399212,-1.363436
18.094151,8.614595,-1.381773
18.141150,8.848946,-1.416575
18.251129,8.675774,-1.363597
8.357242,11.168640,-1.392353
8.912293,10.629090,-1.392932
9.449208,10.709910,-1.383858
9.479450,10.851700,-1.415205
8.559812,11.582740,-1.379746
8.470833,11.686420,-1.329335
8.643305,11.844390,-1.403855
10.215140,9.952641,-1.424885
9.815534,9.982313,-1.389517
10.124130,9.822647,-1.413974
9.472237,10.397270,-1.403746
9.828382,10.746210,-1.424813
9.973145,10.745270,-1.434165
9.964465,10.398830,-1.389137
10.173920,10.213670,-1.413246
10.429060,10.699480,-1.434933
9.917208,10.970630,-1.450559
10.191900,10.792570,-1.418250
10.333730,11.015790,-1.447046
10.081280,13.014650,-1.370193
12.862500,3.708349,-1.370633
12.391880,3.813962,-1.361433
12.449070,3.633206,-1.330103
12.888150,3.918312,-1.395004
12.681850,4.296566,-1.391347
12.242000,4.182176,-1.334413
13.496970,3.834382,-1.375167
13.242530,3.653194,-1.315990
13.275440,4.300578,-1.394596
13.834070,4.234390,-1.350202
13.524060,4.515093,-1.391712
7.314447,5.669476,-1.321941
17.081610,-0.384634,0.335960
17.226610,-0.352494,0.287407
7.929118,5.469799,-1.256225
7.063785,6.404415,-1.305263
7.171890,6.145615,-1.337270
7.315552,6.673725,-1.368466
10.327260,5.630167,-1.338518
11.478980,5.504041,-1.210332
16.846590,0.334072,0.208363
17.097679,-0.137728,0.111278
16.919870,-0.074518,0.172238
7.334518,7.490515,-1.334742
7.673725,7.598727,-1.314643
8.654725,7.543616,-1.306419
8.900782,7.505072,-1.317607
16.073650,0.007183,0.272586
16.283461,-0.052471,0.345142
16.221010,0.181440,0.333008
9.862146,7.492149,-1.350083
10.187280,7.549061,-1.330789
10.550660,7.629263,-1.343679
10.847470,7.855365,-1.346506
10.574010,7.938387,-1.339267
11.933870,0.751826,0.265481
11.891270,8.040266,-1.264709
11.898390,0.520072,0.206100
10.388950,8.247218,-1.377335
10.079420,8.099904,-1.328515
3.702781,7.771031,0.262543
10.085830,8.462976,-1.375223
10.115030,8.715708,-1.372986
3.216548,7.904733,0.332301
3.579628,7.515773,0.244375
9.746717,8.824059,-1.326753
9.784184,9.404095,-1.384853
12.995010,4.544022,-1.396710
12.529660,4.628009,-1.392153
2.886275,7.911315,0.345302
3.065892,7.953044,0.186177
2.692501,7.856540,0.329789
2.841868,7.981693,0.149878
12.880910,4.822267,-1.371500
13.254450,4.771235,-1.372630
13.783960,4.735341,-1.348127
13.656150,4.970844,-1.299193
14.760260,5.617080,-1.330227
3.350180,6.157569,0.272281
15.239400,6.258358,-1.289568
3.316688,5.818973,0.273864
2.055089,6.039630,0.292329
13.082380,7.966061,-1.375470
13.404750,7.952573,-1.375711
14.118320,7.520291,-1.339336
14.527400,7.442990,-1.329976
13.546720,7.700512,-1.389070
2.485812,5.886310,0.220527
13.914070,7.767257,-1.335589
2.313493,6.002370,0.200579
13.389300,8.131058,-1.350688
1.576032,7.718534,0.280872
13.604080,8.270549,-1.388546
13.894260,8.499820,-1.367832
14.428110,8.520392,-1.359680
14.107400,8.722070,-1.396912
14.285940,8.423590,-1.366925
14.387090,8.717196,-1.318619
0.112120,7.679551,0.120385
14.234390,8.867538,-1.379686
15.202120,7.090933,-1.316168
15.525860,8.597425,-1.351789
15.805020,8.553647,-1.371924
15.219520,8.621223,-1.365004
1.588571,6.153488,0.207409
1.371175,6.201249,0.214683
16.573071,8.497252,-1.310243
16.061970,8.824580,-1.324202
17.770491,8.476697,-1.404191
18.251169,8.955815,-1.376130
18.469709,9.187755,-1.342514
18.225241,9.371079,-1.427412
9.104795,10.336880,-1.328674
8.675123,10.397520,-1.327932
9.256475,10.569920,-1.361464
17.846170,-1.079507,0.224613
8.287653,11.423680,-1.381400
8.055586,11.105770,-1.337469
8.701263,10.655680,-1.373212
8.413872,10.738500,-1.356822
17.358931,-1.047965,0.260256
7.937100,10.814100,-1.310045
9.604375,10.850780,-1.374947
16.995010,-0.966361,0.303850
9.584898,9.699492,-1.366898
9.455554,10.055010,-1.359294
13.037060,5.732808,-1.324455
14.845810,8.688834,-1.361961
16.069441,8.622891,-1.348442
16.397409,8.500868,-1.324943
17.535250,8.431328,-1.382191
17.356190,8.325103,-1.320470
18.742701,8.998394,-1.379196
18.698320,9.195598,-1.373405
18.982260,8.686318,-1.350744
18.965170,8.927919,-1.393472
18.756910,8.644765,-1.352705
19.126020,8.747525,-1.408571
19.790621,8.802824,-1.325328
7.191281,-10.014580,0.299946
23.756109,4.758980,-1.437370
23.421869,5.008028,-1.356199
23.504431,4.712474,-1.370815
23.022289,5.366510,-1.366466
23.578211,4.454467,-1.319134
7.261265,-10.205990,0.291719
22.721170,6.181088,-1.331565
22.903490,5.896627,-1.353441
22.828470,5.703024,-1.340695
22.887100,6.453998,-1.356372
22.643471,6.690028,-1.292184
18.830589,9.456962,-1.380442
18.891581,9.065420,-1.304724
7.263720,-10.532040,0.329579
7.805800,-11.009660,0.322282
7.521728,-10.842560,0.299109
7.751204,-11.311130,0.319353
7.486121,-10.302630,0.277760
7.265204,-10.906010,0.335141
13.906140,3.749502,-1.307764
16.186609,3.653608,-1.307799
16.734510,3.591813,-1.340379
16.328260,3.876279,-1.330951
16.854759,3.834600,-1.343444
16.801870,4.092074,-1.352720
16.256889,4.276747,-1.338098
16.450500,4.400094,-1.346803
7.381048,-11.217820,0.343644
17.122890,4.200496,-1.336395
17.231590,3.820040,-1.325741
7.139232,5.574458,-1.239941
10.935070,5.575130,-1.341250
7.143568,6.977698,-1.302320
7.142935,7.355021,-1.312959
7.245351,7.642118,-1.203929
7.877353,7.608946,-1.231599
8.368998,7.647150,-1.173674
9.111945,7.557033,-1.272891
9.733517,7.628848,-1.298152
10.327800,7.838079,-1.339422
9.849646,8.420048,-1.326932
9.714181,8.261376,-1.308400
9.589363,8.989182,-1.294407
9.459263,9.332083,-1.321747
12.142510,4.465833,-1.312065
12.600930,4.831896,-1.346952
12.209440,4.830656,-1.302221
12.608720,4.945659,-1.257472
12.925270,4.981321,-1.261581
14.077240,4.510679,-1.287267
13.437750,5.065189,-1.280265
12.222120,5.461923,-1.296154
12.991200,5.438203,-1.280449
13.969930,5.626937,-1.298059
14.476110,5.486587,-1.321102
14.168700,5.488928,-1.304483
16.181351,4.744003,-1.305777
16.424410,4.813369,-1.312546
16.897890,4.554132,-1.352217
17.181789,4.491912,-1.336208
16.786270,4.777500,-1.310834
15.345950,6.779775,-1.263237
13.826360,8.105285,-1.357761
14.059660,8.205058,-1.350979
14.424010,7.636896,-1.266446
14.125670,8.010622,-1.303038
14.299730,8.055009,-1.309545
14.677770,8.611247,-1.325600
14.786080,8.450454,-1.318570
15.318620,8.482799,-1.317001
15.026950,8.334620,-1.323445
15.430120,8.356751,-1.290264
16.144369,8.386427,-1.298510
18.356970,8.595841,-1.345776
18.560221,8.951528,-1.349500
18.536350,8.669283,-1.305228
9.352792,9.789908,-1.359061
8.840236,9.872408,-1.291861
9.129671,10.136810,-1.333709
8.325375,10.314950,-1.278924
8.890574,10.173600,-1.303313
8.229639,11.460650,-1.256562
11.955910,3.490712,-1.221394
11.932430,3.797668,-1.268286
12.865330,3.523792,-1.203227
13.481120,3.466957,-1.107306
13.619280,3.610743,-1.263397
14.151190,4.173588,-1.257416
16.384960,3.437426,-1.280267
16.817450,3.408114,-1.256848
15.939510,3.904505,-1.270325
8.016910,-11.289310,0.299222
17.173300,3.611873,-1.285331
8.432736,5.357933,-1.099515
6.977451,5.723399,-1.257249
7.430768,5.556031,-1.259665
6.756427,6.018421,-1.219670
7.942671,-11.840830,0.329015
8.135854,-11.735490,0.286917
6.728540,6.588323,-1.217527
7.555330,-11.729420,0.351205
9.115301,5.502320,-1.203097
9.324566,5.558837,-1.278657
11.855670,4.715585,-1.229855
11.931120,5.441056,-1.251745
6.848967,7.349843,-1.232118
9.490084,7.742744,-1.251395
7.040740,-11.435090,0.334947
7.389758,-11.507800,0.339830
10.028510,7.908242,-1.284625
7.151660,-11.603760,0.353693
9.501358,8.581728,-1.276568
9.291804,9.180122,-1.271586
6.676456,-11.820800,0.304513
7.132386,-11.773690,0.321531
7.663877,-12.007570,0.314580
12.736190,5.151534,-1.259874
7.957283,-12.248580,0.299846
8.290912,-12.082790,0.269242
13.277900,5.299723,-1.283204
13.961590,4.919574,-1.275458
7.683515,-12.478530,0.282297
7.227963,-12.120270,0.308526
7.431002,-12.325270,0.301551
13.595540,5.465693,-1.291512
13.747020,5.264617,-1.271927
14.070710,5.065062,-1.267594
14.436850,5.173545,-1.269702
7.025334,-12.066780,0.300387
14.732160,5.268576,-1.276471
15.943940,4.342302,-1.273378
17.154369,4.727966,-1.283497
15.119520,5.611559,-1.252604
14.994010,5.374029,-1.255491
15.221790,5.816937,-1.269302
15.355300,6.467624,-1.246393
14.626020,7.754813,-1.283149
14.528220,8.044334,-1.308536
14.849650,8.188044,-1.290080
15.230500,8.272958,-1.337005
15.625260,8.203572,-1.257307
15.808790,8.179567,-1.229216
16.056919,8.229950,-1.251974
16.505119,8.274873,-1.260350
17.582211,3.754964,-1.253852
17.438351,3.557097,-1.233495
17.580940,4.277100,-1.290274
20.727570,3.748610,-1.275692
20.318720,3.955262,-1.293112
20.126480,3.722044,-1.266142
5.991134,-9.287292,0.279086
6.153837,-9.424758,0.267460
17.421640,4.693164,-1.272065
8.036399,10.441430,-1.269224
9.137628,9.471405,-1.269238
9.053289,9.669794,-1.277079
8.378274,10.085760,-1.268831
8.667902,10.018690,-1.259256
7.623834,10.961390,-1.183168
8.115487,11.293890,-1.217607
8.375758,11.563110,-1.162372
8.692448,5.447622,-1.172012
5.549866,-9.155223,0.337978
16.734091,8.218676,-1.246687
17.018240,8.306624,-1.209813
17.750891,8.182656,-1.164464
17.905781,8.119712,-1.161609
18.094030,8.251585,-1.215030
18.196871,8.424287,-1.322200
18.448891,8.354302,-1.240108
18.731630,8.502255,-1.269316
23.256599,4.571222,-1.254040
23.187050,4.884591,-1.268361
22.818729,5.268882,-1.290689
22.618160,5.553536,-1.279289
22.947941,4.954453,-1.205963
22.466070,6.555547,-1.240450
22.365721,6.749440,-1.177655
22.703369,7.012292,-1.269330
7.845391,10.628950,-1.248679
8.494257,11.766760,-1.249439
8.610365,11.821300,-1.187445
8.715047,11.962000,-1.243844
6.624247,-9.353438,1.095083
6.736663,-9.640539,0.996259
6.876104,-9.828965,1.012321
6.786038,6.995671,-1.222208
11.626690,4.266351,-1.159481
12.200510,3.438516,-1.215578
12.567270,3.343497,-1.071736
14.197870,3.589706,-1.174994
14.222400,3.860154,-1.205589
6.266377,-10.895790,0.321521
15.940570,3.410669,-1.269555
16.282209,3.235198,-1.251171
15.737540,3.696785,-1.209847
8.142740,5.422413,-1.168811
6.524244,-11.091310,0.342242
10.789920,5.449236,-1.159621
10.490350,5.382494,-1.072577
5.917727,-10.830270,0.320580
11.032330,5.469802,-1.198036
7.423534,7.647338,-1.135148
8.863068,7.693080,-1.197410
9.120432,7.804671,-1.218497
9.345269,8.114390,-1.270239
9.762733,7.944120,-1.287500
6.236658,-11.254490,0.312372
9.196307,8.626146,-1.231782
9.271351,8.352092,-1.250944
9.063132,8.737331,-1.209655
9.312951,8.929628,-1.263137
5.570807,-10.973460,0.301959
5.808051,-11.233190,0.291286
8.805016,9.501683,-1.228997
9.032109,9.231843,-1.245677
4.759470,-10.205570,0.333893
4.972795,-10.413020,0.323641
11.976430,5.020323,-1.225724
12.240710,5.122808,-1.240416
4.405000,-10.097580,0.313165
14.278720,4.744249,-1.198723
4.776539,-10.570370,0.289756
5.493067,-10.698170,0.321379
5.154905,-10.899460,0.298016
16.132219,5.053093,-1.142091
15.334580,7.345317,-1.226877
14.959860,7.509528,-1.240461
15.462450,7.058119,-1.209181
4.083755,-8.770402,0.288743
14.868180,7.809103,-1.259778
15.219570,7.862087,-1.269773
15.086230,7.673022,-1.254807
15.321550,7.615587,-1.175413
15.287300,8.116866,-1.248856
15.442890,8.215544,-1.190725
16.205879,8.124290,-1.200408
17.365200,3.514263,-1.219194
20.070299,3.325657,-1.201787
20.439409,3.551233,-1.279490
4.016008,-9.718091,0.313033
3.951747,-9.134426,0.320866
3.874962,-9.416662,0.330145
20.801580,3.366232,-1.216421
21.049419,3.621138,-1.245686
19.850140,3.998411,-1.224890
20.099369,4.166151,-1.246059
20.464060,4.310874,-1.231296
20.890810,3.945244,-1.251696
21.284281,3.732948,-1.207922
20.782391,4.363907,-1.222882
20.989811,4.107251,-1.238413
17.713850,4.644637,-1.224826
3.599392,-9.798125,0.296590
3.718988,-9.963970,0.288899
3.704462,-9.211063,0.296969
3.480270,-8.916794,0.247447
7.695765,10.461760,-1.231936
8.149218,10.043820,-1.222077
7.576451,10.753710,-1.238132
7.694424,10.849210,-1.166675
8.001179,11.263160,-1.285887
8.028959,11.377280,-1.174343
3.116287,-9.236394,0.312362
6.578111,6.326388,-1.170206
6.532104,7.151154,-1.145252
3.120275,-9.729800,0.336503
2.932228,-8.952680,0.291343
13.704520,3.515671,-1.127087
2.702474,-9.129557,0.305159
2.565512,-9.409158,0.298502
15.658880,3.281782,-1.213238
15.938260,3.128390,-1.173700
15.528630,3.514935,-1.227224
15.205740,3.420911,-1.201411
15.620370,4.128246,-1.185390
16.629690,3.196159,-1.155280
17.113871,3.420339,-1.143708
16.872841,3.286423,-1.136193
3.990342,-10.030040,0.282990
11.511650,5.255453,-1.196225
6.948628,7.578440,-1.207508
9.078313,8.311856,-1.234728
8.903624,8.256931,-1.204261
8.689604,8.658074,-1.181969
8.578054,9.151197,-1.172824
8.779802,8.866851,-1.196665
14.421880,4.351188,-1.170380
14.330170,4.934730,-1.189293
15.625250,4.562541,-1.158448
14.917630,5.091659,-1.141300
15.288600,5.356043,-1.201204
15.808290,4.866115,-1.192095
15.872980,5.025615,-1.192890
16.820061,4.906300,-1.148520
15.417890,6.007777,-1.174637
15.427230,7.929547,-1.195528
15.507310,7.578892,-1.119501
15.434770,8.080206,-1.281678
15.638450,7.923574,-1.160155
17.820669,3.477096,-1.136119
17.967760,3.925436,-1.119215
20.240740,3.045828,-1.174392
20.412010,3.356537,-1.245021
19.741739,3.667267,-1.190531
20.441481,3.189991,-1.164171
21.136129,3.439492,-1.196698
19.990629,4.315719,-1.192198
21.223419,4.099003,-1.193217
21.234501,4.384933,-1.129974
17.973070,4.383872,-1.141340
20.131651,4.418578,-1.075093
7.397254,10.579400,-1.175419
7.587377,10.060970,-1.196594
7.786863,9.876878,-1.193980
7.891197,10.075550,-1.213103
8.540807,9.621833,-1.222659
8.686376,9.655930,-1.208245
8.441966,9.785618,-1.163175
8.517729,9.910184,-1.146000
7.430788,10.806440,-1.150765
7.786437,11.138120,-1.178601
7.636291,11.148760,-1.158182
9.177023,5.326910,-1.056769
9.529281,5.424815,-1.075780
9.953791,5.530528,-1.191688
10.181060,5.460953,-1.141422
17.115950,8.146910,-1.202621
17.260139,8.030252,-1.112590
17.384920,8.148713,-1.159976
17.600121,8.153248,-1.183936
18.334740,8.199672,-1.196938
18.637159,8.381598,-1.238908
18.730539,8.221496,-1.136167
23.400270,4.407161,-1.241901
23.070190,4.483426,-1.195201
22.369089,5.121663,-1.164725
22.768600,4.992807,-1.144195
22.599390,5.228496,-1.249736
22.341511,5.488166,-1.188064
22.167950,5.663808,-1.164357
22.401400,6.085871,-1.231481
22.156361,5.918457,-1.150277
22.361790,6.315809,-1.198910
8.435619,11.803820,-1.082313
6.690686,5.678940,-1.173422
6.323840,5.989410,-1.062311
6.394380,6.900348,-1.113701
11.532620,3.448705,-1.078406
11.658120,3.280849,-1.065707
11.447010,3.870278,-1.062381
13.052570,3.430585,-1.077244
14.408420,3.726118,-1.105097
14.495600,4.110447,-1.102285
6.614796,-11.505360,0.330160
14.930570,3.285700,-1.168905
15.268240,3.127341,-1.145999
15.462590,3.130255,-1.151719
15.314130,3.764606,-1.050204
16.146271,3.019912,-1.139614
16.368191,3.150684,-1.129740
7.198047,5.503629,-1.155380
7.501237,5.275162,-1.089864
7.623095,5.347815,-1.102279
8.765697,5.319399,-1.085773
11.529290,4.749542,-1.085111
11.324090,5.333874,-1.162479
8.062609,7.717460,-1.124821
8.400037,7.873067,-1.122759
8.692264,8.074967,-1.168802
8.698790,8.366309,-1.173598
8.454165,8.755283,-1.166787
8.321225,8.569458,-1.144704
8.391540,9.196324,-1.167200
14.471010,4.426919,-1.124291
14.649170,4.916448,-1.064092
15.445650,4.282001,-1.113903
15.286680,5.141541,-1.151630
15.497020,5.252934,-1.158318
15.335070,5.589043,-1.135464
16.454700,5.071641,-1.084866
15.671240,6.935522,-1.067340
15.634750,7.325734,-1.084700
15.568640,7.768583,-1.176787
15.778780,7.944251,-1.172917
19.726660,3.194421,-1.182547
19.493179,3.462180,-1.124038
19.523760,3.907080,-1.142352
19.887039,3.028159,-1.185128
19.868670,2.810057,-1.054823
21.117540,3.303430,-1.112814
19.696461,4.383132,-1.116277
21.529289,3.672908,-1.130331
21.417629,3.916171,-1.144917
17.367970,4.930644,-1.050032
21.227940,4.530422,-1.016396
7.460541,9.717696,-1.139917
7.717029,9.683302,-1.166434
7.815297,9.733673,-1.129700
8.139240,9.744021,-1.203769
7.929829,9.586097,-1.179671
7.257654,10.699270,-1.155280
7.123426,10.760570,-1.153308
7.077234,10.436030,-1.152196
7.250011,10.250650,-1.186633
8.264544,9.428699,-1.144710
7.487033,11.071790,-1.206216
7.760520,11.293840,-1.079950
6.746443,5.294620,-1.023300
6.383049,5.515132,-1.048771
17.741249,-0.377984,0.107796
17.641649,-0.749110,0.170625
6.412539,7.450258,-1.069243
17.297779,1.325930,0.252052
6.417308,7.651800,-1.015533
7.020291,9.661062,-1.110154
7.010509,9.982236,-1.153136
6.819886,10.000500,-1.121508
16.485380,1.364775,0.235200
6.659700,10.288280,-1.114500
6.876587,10.702410,-1.153709
6.739410,10.686250,-1.105635
17.129801,0.269055,0.273561
9.204036,3.334963,-1.085110
9.487711,3.549499,-1.159187
8.990941,3.633348,-1.135584
9.632496,3.286058,-1.126079
8.629976,3.578057,-1.100358
8.597610,3.905998,-1.135640
8.933631,4.067407,-1.156171
3.572017,7.932084,0.134793
8.723104,4.412612,-1.154963
1.391357,7.772983,0.144020
0.778868,7.584969,0.271681
9.443082,4.030714,-1.170404
6.948600,-5.329514,0.134253
9.555313,4.313884,-1.157468
9.867329,3.270483,-1.113751
9.855537,3.726694,-1.112746
9.850306,4.047964,-1.121166
12.183980,3.310217,-1.066398
11.394950,4.230095,-1.056122
13.788410,3.345815,-1.108138
14.001460,3.379781,-1.091396
14.203250,3.153144,-1.071669
14.550750,3.489647,-1.165416
14.517940,3.228353,-1.088159
14.581220,3.066287,-1.078150
14.869840,2.997530,-1.071730
15.112800,3.045338,-1.076974
0.453464,6.988004,0.447391
14.940970,3.591312,-1.096530
6.830662,-9.460302,0.196145
15.712170,2.925408,-1.042229
17.083349,3.312005,-1.078804
7.025917,5.372325,-1.075969
7.707871,5.472755,-1.066509
8.006938,5.339077,-1.101905
8.319761,4.121992,-1.114607
9.043768,4.548418,-1.146007
